Date,Close,Open,High,Low,Vol.,Change %
"Oct 22, 2019",8058.9,8242.2,8332.2,8037.1,3.85K,-2.24%
"Oct 23, 2019",7493.7,8053.7,8074.5,7341.5,12.98K,-7.01%
"Oct 24, 2019",7453.0,7493.6,7529.0,7372.0,5.80K,-0.54%
"Oct 25, 2019",8679.1,7453.0,8800.0,7426.0,17.10K,16.45%
"Oct 26, 2019",9270.9,8679.3,10464.1,8662.9,32.06K,6.82%
"Oct 27, 2019",9571.8,9270.9,9815.6,9121.6,11.11K,3.25%
"Oct 28, 2019",9225.7,9574.1,9948.0,9216.8,8.99K,-3.62%
"Oct 29, 2019",9445.5,9229.2,9558.3,9101.3,6.73K,2.38%
"Oct 30, 2019",9184.3,9445.5,9446.9,9035.0,5.05K,-2.77%
"Oct 31, 2019",9185.6,9184.4,9460.7,8984.8,5.67K,0.01%
"Nov 01, 2019",9289.1,9185.6,9332.1,9087.4,4.09K,1.13%
"Nov 02, 2019",9332.1,9288.4,9429.4,9251.8,3.66K,0.46%
"Nov 03, 2019",9222.4,9332.2,9400.6,9100.0,3.62K,-1.18%
"Nov 04, 2019",9441.2,9223.0,9621.8,9152.0,7.47K,2.37%
"Nov 05, 2019",9333.9,9440.0,9504.1,9200.0,3.41K,-1.14%
"Nov 06, 2019",9353.0,9334.0,9475.0,9278.0,3.47K,0.20%
"Nov 07, 2019",9208.0,9355.0,9387.1,9086.5,3.75K,-1.55%
"Nov 08, 2019",8782.4,9209.2,9252.4,8688.1,7.86K,-4.62%
"Nov 09, 2019",8828.0,8782.3,8891.4,8735.9,1.96K,0.52%
"Nov 10, 2019",9068.4,8827.1,9156.9,8764.0,4.64K,2.72%
"Nov 11, 2019",8737.7,9069.7,9107.3,8633.4,4.24K,-3.65%
"Nov 12, 2019",8830.0,8737.7,8891.5,8602.1,3.50K,1.06%
"Nov 13, 2019",8801.1,8830.0,8849.3,8730.3,1.34K,-0.33%
"Nov 14, 2019",8655.7,8800.9,8817.4,8601.4,3.30K,-1.65%
"Nov 15, 2019",8495.8,8655.5,8798.1,8420.2,5.18K,-1.85%
"Nov 16, 2019",8523.5,8494.8,8553.1,8442.7,1.53K,0.33%
"Nov 17, 2019",8537.3,8523.4,8662.9,8422.0,2.84K,0.16%
"Nov 18, 2019",8219.5,8536.7,8536.8,8119.0,6.36K,-3.72%
"Nov 19, 2019",8164.9,8219.5,8241.9,8055.2,3.70K,-0.66%
"Nov 20, 2019",8126.4,8164.9,8255.0,8081.0,2.06K,-0.47%
"Nov 21, 2019",7671.1,8126.4,8155.9,7510.1,9.89K,-5.60%
"Nov 22, 2019",7323.0,7672.5,7763.3,6820.1,19.37K,-4.54%
"Nov 23, 2019",7352.6,7318.6,7385.0,7141.0,4.63K,0.40%
"Nov 24, 2019",6965.3,7352.7,7372.0,6922.0,8.58K,-5.27%
"Nov 25, 2019",7168.0,6965.2,7413.6,6619.4,18.52K,2.91%
"Nov 26, 2019",7198.3,7162.8,7384.7,7061.2,5.20K,0.42%
"Nov 27, 2019",7549.3,7198.3,7689.0,6880.0,13.90K,4.88%
"Nov 28, 2019",7460.8,7547.3,7683.0,7415.0,4.34K,-1.17%
"Nov 29, 2019",7796.6,7460.7,7916.3,7450.0,7.28K,4.50%
"Nov 30, 2019",7599.9,7796.5,7849.6,7495.0,4.97K,-2.52%
"Dec 01, 2019",7450.1,7599.9,7600.1,7288.7,6.33K,-1.97%
"Dec 02, 2019",7350.3,7450.1,7467.3,7209.4,4.63K,-1.34%
"Dec 03, 2019",7336.0,7350.2,7453.5,7288.0,2.30K,-0.19%
"Dec 04, 2019",7238.2,7336.9,7887.7,7134.1,11.72K,-1.33%
"Dec 05, 2019",7440.0,7239.3,7522.8,7193.7,4.79K,2.79%
"Dec 06, 2019",7588.3,7439.9,7648.6,7350.1,5.71K,1.99%
"Dec 07, 2019",7543.2,7584.7,7665.1,7520.1,1.72K,-0.59%
"Dec 08, 2019",7564.6,7543.2,7620.0,7433.6,4.30K,0.28%
"Dec 09, 2019",7379.5,7563.8,7701.1,7309.1,6.56K,-2.45%
"Dec 10, 2019",7254.6,7373.8,7433.0,7207.5,3.64K,-1.69%
"Dec 11, 2019",7230.7,7254.7,7296.2,7170.1,3.12K,-0.33%
"Dec 12, 2019",7224.0,7231.2,7325.6,7133.8,5.64K,-0.09%
"Dec 13, 2019",7283.2,7224.1,7331.9,7218.7,2.90K,0.82%
"Dec 14, 2019",7100.8,7283.1,7290.5,7038.5,3.41K,-2.50%
"Dec 15, 2019",7152.7,7100.8,7218.6,7046.6,3.53K,0.73%
"Dec 16, 2019",6926.8,7152.7,7189.9,6900.0,13.42K,-3.16%
"Dec 17, 2019",6667.1,6926.6,6972.0,6624.3,12.66K,-3.75%
"Dec 18, 2019",7323.4,6667.1,7480.2,6479.4,13.75K,9.84%
"Dec 19, 2019",7181.8,7326.9,7412.5,7089.1,5.43K,-1.93%
"Dec 20, 2019",7212.9,7181.8,7249.0,7116.8,5.70K,0.43%
"Dec 21, 2019",7166.4,7213.0,7215.1,7145.2,2.28K,-0.65%
"Dec 22, 2019",7532.0,7166.3,7541.3,7159.6,3.62K,5.10%
"Dec 23, 2019",7347.4,7538.9,7715.0,7283.1,7.08K,-2.45%
"Dec 24, 2019",7276.9,7346.2,7445.0,7182.9,4.25K,-0.96%
"Dec 25, 2019",7220.1,7270.0,7287.4,7144.8,3.36K,-0.78%
"Dec 26, 2019",7232.4,7220.1,7464.3,7189.0,4.72K,0.17%
"Dec 27, 2019",7287.0,7235.3,7300.0,7114.1,4.00K,0.75%
"Dec 28, 2019",7334.4,7293.6,7389.9,7280.5,2.73K,0.65%
"Dec 29, 2019",7417.9,7333.2,7551.6,7311.8,2.49K,1.14%
"Dec 30, 2019",7260.9,7413.0,7421.6,7217.7,4.09K,-2.12%
"Dec 31, 2019",7208.3,7261.0,7333.0,7161.3,2.99K,-0.72%
"Jan 01, 2020",7212.7,7208.2,7268.8,7185.4,2.07K,0.06%
"Jan 02, 2020",6989.4,7212.7,7225.2,6963.0,4.85K,-3.10%
"Jan 03, 2020",7367.5,6989.4,7437.6,6909.3,6.68K,5.41%
"Jan 04, 2020",7369.8,7371.8,7422.0,7297.7,4.27K,0.03%
"Jan 05, 2020",7364.6,7370.3,7509.9,7315.8,4.45K,-0.07%
"Jan 06, 2020",7757.9,7364.7,7784.9,7358.0,8.54K,5.34%
"Jan 07, 2020",8150.0,7759.5,8200.1,7741.9,12.35K,5.05%
"Jan 08, 2020",8036.8,8158.2,8442.0,7882.8,11.76K,-1.39%
"Jan 09, 2020",7817.5,8036.8,8036.8,7756.2,4.67K,-2.73%
"Jan 10, 2020",8176.3,7817.4,8177.8,7678.5,7.86K,4.59%
"Jan 11, 2020",8013.8,8184.3,8271.9,7994.6,4.25K,-1.99%
"Jan 12, 2020",8174.7,8013.6,8174.7,7951.7,3.21K,2.01%
"Jan 13, 2020",8094.5,8174.9,8198.3,8053.6,2.59K,-0.98%
"Jan 14, 2020",8775.6,8104.1,8829.0,8099.3,16.57K,8.41%
"Jan 15, 2020",8807.7,8760.8,8873.0,8560.2,8.78K,0.37%
"Jan 16, 2020",8720.6,8810.9,8839.9,8579.8,5.31K,-0.99%
"Jan 17, 2020",8875.4,8719.5,8994.9,8674.2,9.69K,1.78%
"Jan 18, 2020",8891.5,8873.1,8965.0,8794.2,3.46K,0.18%
"Jan 19, 2020",8694.0,8891.6,9169.5,8455.7,12.41K,-2.22%
"Jan 20, 2020",8638.2,8698.6,8741.1,8519.6,4.11K,-0.64%
"Jan 21, 2020",8734.1,8638.2,8782.8,8512.2,3.25K,1.11%
"Jan 22, 2020",8663.9,8734.2,8799.9,8580.6,2.35K,-0.80%
"Jan 23, 2020",8403.5,8668.9,8669.3,8296.9,5.70K,-3.01%
"Jan 24, 2020",8447.1,8403.6,8521.8,8247.7,3.51K,0.52%
"Jan 25, 2020",8353.7,8447.1,8447.2,8280.0,2.10K,-1.11%
"Jan 26, 2020",8621.6,8351.1,8622.0,8303.6,3.52K,3.21%
"Jan 27, 2020",8912.0,8622.0,9001.8,8585.2,6.28K,3.37%
"Jan 28, 2020",9393.7,8912.1,9413.0,8912.1,9.12K,5.41%
"Jan 29, 2020",9304.2,9390.9,9442.0,9244.4,4.60K,-0.95%
"Jan 30, 2020",9512.7,9305.1,9550.0,9175.7,9.02K,2.24%
"Jan 31, 2020",9367.4,9512.7,9519.9,9221.9,4.87K,-1.53%
"Feb 01, 2020",9410.6,9371.3,9476.4,9318.1,2.53K,0.46%
"Feb 02, 2020",9353.1,9408.0,9501.0,9175.4,6.44K,-0.61%
"Feb 03, 2020",9309.3,9353.1,9625.3,9247.1,6.72K,-0.47%
"Feb 04, 2020",9197.4,9309.2,9359.8,9112.5,4.07K,-1.20%
"Feb 05, 2020",9612.0,9197.5,9731.2,9180.2,10.77K,4.51%
"Feb 06, 2020",9744.9,9612.0,9860.0,9547.0,8.58K,1.38%
"Feb 07, 2020",9805.2,9745.0,9859.6,9695.5,3.70K,0.62%
"Feb 08, 2020",9877.2,9805.2,9920.7,9657.8,5.53K,0.73%
"Feb 09, 2020",10151.0,9877.3,10161.0,9871.1,9.64K,2.77%
"Feb 10, 2020",9850.2,10151.5,10187.0,9737.8,8.52K,-2.96%
"Feb 11, 2020",10247.0,9851.2,10316.0,9720.0,8.45K,4.03%
"Feb 12, 2020",10339.0,10249.0,10458.0,10238.0,8.71K,0.90%
"Feb 13, 2020",10222.0,10338.0,10489.0,10080.0,8.98K,-1.13%
"Feb 14, 2020",10335.0,10222.0,10371.0,10101.0,4.13K,1.11%
"Feb 15, 2020",9901.0,10335.0,10370.0,9800.3,6.40K,-4.20%
"Feb 16, 2020",9929.7,9901.0,10037.0,9651.4,6.93K,0.29%
"Feb 17, 2020",9708.0,9929.7,9963.8,9501.5,9.30K,-2.23%
"Feb 18, 2020",10183.0,9708.0,10275.0,9625.9,8.25K,4.89%
"Feb 19, 2020",9592.2,10184.0,10309.0,9350.3,13.94K,-5.80%
"Feb 20, 2020",9608.1,9586.2,9694.7,9362.4,6.50K,0.17%
"Feb 21, 2020",9693.5,9609.2,9757.4,9567.9,11.10K,0.89%
"Feb 22, 2020",9662.4,9693.0,9714.0,9565.2,1.84K,-0.32%
"Feb 23, 2020",9985.0,9663.0,10001.0,9660.2,7.30K,3.34%
"Feb 24, 2020",9674.1,9983.8,10022.0,9484.3,6.59K,-3.11%
"Feb 25, 2020",9327.5,9674.0,9686.6,9251.4,8.49K,-3.58%
"Feb 26, 2020",8813.2,9324.8,9385.9,8652.7,14.59K,-5.51%
"Feb 27, 2020",8825.8,8813.2,8975.0,8555.0,8.39K,0.14%
"Feb 28, 2020",8728.0,8826.1,8908.3,8455.2,7.09K,-1.11%
"Feb 29, 2020",8557.3,8730.6,8820.9,8557.3,2.50K,-1.96%
"Mar 01, 2020",8565.2,8561.5,8775.0,8460.0,5.39K,0.09%
"Mar 02, 2020",8938.1,8556.8,8990.8,8524.6,5.32K,4.35%
"Mar 03, 2020",8791.1,8938.5,8940.0,8700.0,5.32K,-1.64%
"Mar 04, 2020",8788.6,8791.1,8877.7,8718.4,4.17K,-0.03%
"Mar 05, 2020",9090.8,8795.3,9185.0,8795.3,5.72K,3.44%
"Mar 06, 2020",9180.6,9085.6,9199.7,9016.1,3.14K,0.99%
"Mar 07, 2020",8919.0,9180.6,9231.1,8884.8,4.49K,-2.85%
"Mar 08, 2020",8074.0,8917.2,8917.2,8049.5,25.59K,-9.47%
"Mar 09, 2020",7967.3,8073.8,8214.9,7700.0,22.56K,-1.32%
"Mar 10, 2020",7913.8,7965.5,8180.0,7779.0,10.17K,-0.67%
"Mar 11, 2020",7969.6,7917.9,8020.6,7635.1,10.98K,0.71%
"Mar 12, 2020",4927.0,7975.3,8001.7,4612.1,116.68K,-38.18%
"Mar 13, 2020",5625.4,4873.1,5965.3,4001.0,102.82K,14.17%
"Mar 14, 2020",5218.2,5621.8,5673.2,5099.0,18.64K,-7.24%
"Mar 15, 2020",5383.2,5217.1,5984.2,5133.0,22.62K,3.16%
"Mar 16, 2020",5058.5,5381.9,5381.9,4468.0,41.78K,-6.03%
"Mar 17, 2020",5345.2,5068.3,5564.2,4964.4,19.60K,5.67%
"Mar 18, 2020",5416.2,5339.0,5452.7,5033.9,21.13K,1.33%
"Mar 19, 2020",6173.4,5417.1,6412.6,5266.4,31.25K,13.98%
"Mar 20, 2020",6205.8,6173.5,6897.0,5687.6,31.08K,0.52%
"Mar 21, 2020",6201.8,6211.1,6461.0,5884.7,12.94K,-0.06%
"Mar 22, 2020",5827.0,6202.7,6410.6,5757.3,16.28K,-6.04%
"Mar 23, 2020",6491.2,5820.1,6652.4,5682.7,19.55K,11.40%
"Mar 24, 2020",6762.0,6491.2,6838.5,6406.1,16.62K,4.17%
"Mar 25, 2020",6688.2,6762.0,6968.0,6449.9,13.79K,-1.09%
"Mar 26, 2020",6750.7,6688.2,6790.1,6536.9,6.73K,0.93%
"Mar 27, 2020",6370.0,6755.0,6856.0,6277.8,11.08K,-5.64%
"Mar 28, 2020",6249.3,6366.0,6366.0,6061.4,12.96K,-1.89%
"Mar 29, 2020",5892.6,6252.3,6279.6,5892.6,11.22K,-5.71%
"Mar 30, 2020",6407.6,5893.7,6627.1,5880.9,12.38K,8.74%
"Mar 31, 2020",6427.7,6409.1,6536.0,6350.0,5.75K,0.31%
"Apr 01, 2020",6675.0,6429.0,6714.6,6180.0,11.23K,3.85%
"Apr 02, 2020",6818.3,6685.7,7263.3,6591.3,20.08K,2.15%
"Apr 03, 2020",6740.8,6810.7,7048.1,6624.6,9.97K,-1.14%
"Apr 04, 2020",6881.6,6738.5,7010.8,6660.0,7.12K,2.09%
"Apr 05, 2020",6778.0,6880.6,6914.7,6693.4,5.65K,-1.51%
"Apr 06, 2020",7346.0,6780.2,7350.1,6779.9,14.59K,8.38%
"Apr 07, 2020",7203.0,7340.2,7452.0,7088.0,11.99K,-1.95%
"Apr 08, 2020",7367.0,7203.0,7420.0,7155.8,8.18K,2.28%
"Apr 09, 2020",7293.5,7367.1,7370.7,7117.0,7.75K,-1.00%
"Apr 10, 2020",6875.5,7293.7,7305.8,6756.4,15.84K,-5.73%
"Apr 11, 2020",6884.5,6874.3,6954.4,6780.0,4.07K,0.13%
"Apr 12, 2020",6913.0,6884.5,7192.2,6797.6,8.89K,0.41%
"Apr 13, 2020",6848.7,6916.5,6916.5,6576.5,12.68K,-0.93%
"Apr 14, 2020",6872.4,6847.9,6984.9,6762.9,4.30K,0.35%
"Apr 15, 2020",6633.8,6874.0,6938.4,6621.3,6.01K,-3.47%
"Apr 16, 2020",7114.9,6629.1,7200.0,6500.4,17.75K,7.25%
"Apr 17, 2020",7045.8,7114.7,7158.9,7013.4,4.68K,-0.97%
"Apr 18, 2020",7269.1,7045.9,7300.1,7044.9,5.20K,3.17%
"Apr 19, 2020",7133.3,7268.8,7285.4,7058.7,4.74K,-1.87%
"Apr 20, 2020",6841.9,7133.4,7235.0,6767.1,9.96K,-4.09%
"Apr 21, 2020",6850.0,6835.0,6955.6,6770.7,6.46K,0.12%
"Apr 22, 2020",7133.0,6849.9,7164.0,6826.2,5.15K,4.13%
"Apr 23, 2020",7495.2,7133.3,7744.9,7047.4,16.38K,5.08%
"Apr 24, 2020",7506.8,7499.0,7614.0,7428.3,8.80K,0.15%
"Apr 25, 2020",7538.5,7508.4,7700.0,7450.1,5.17K,0.42%
"Apr 26, 2020",7697.1,7538.5,7697.1,7487.0,5.32K,2.10%
"Apr 27, 2020",7777.7,7698.0,7777.7,7623.4,6.90K,1.05%
"Apr 28, 2020",7755.8,7777.6,7777.7,7658.6,5.62K,-0.28%
"Apr 29, 2020",8773.3,7750.7,8918.0,7706.1,30.21K,13.12%
"Apr 30, 2020",8635.3,8773.8,9438.8,8416.0,29.83K,-1.57%
"May 01, 2020",8822.9,8630.8,9069.9,8630.8,7.92K,2.17%
"May 02, 2020",8982.3,8822.9,8999.0,8763.0,5.09K,1.81%
"May 03, 2020",8899.8,8982.3,9198.0,8738.5,9.72K,-0.92%
"May 04, 2020",8865.8,8901.6,8959.0,8535.0,9.32K,-0.38%
"May 05, 2020",9020.1,8871.2,9119.8,8770.9,7.71K,1.74%
"May 06, 2020",9157.9,9020.0,9415.1,8918.3,8.73K,1.53%
"May 07, 2020",9979.6,9150.4,10045.0,9050.0,19.87K,8.97%
"May 08, 2020",9792.8,9991.0,10025.0,9713.8,12.20K,-1.87%
"May 09, 2020",9537.9,9792.2,9900.0,9499.0,8.26K,-2.60%
"May 10, 2020",8726.0,9537.7,9557.5,8107.4,26.50K,-8.51%
"May 11, 2020",8555.0,8726.0,9135.8,8211.1,20.56K,-1.96%
"May 12, 2020",8811.4,8555.0,8967.0,8526.6,5.65K,3.00%
"May 13, 2020",9312.0,8811.4,9403.2,8799.5,9.89K,5.68%
"May 14, 2020",9791.0,9312.0,9937.8,9267.5,12.87K,5.14%
"May 15, 2020",9313.3,9791.0,9836.5,9133.6,11.34K,-4.88%
"May 16, 2020",9388.0,9313.3,9580.0,9224.0,4.16K,0.80%
"May 17, 2020",9668.2,9388.0,9877.7,9334.2,9.66K,2.98%
"May 18, 2020",9714.8,9668.2,9941.1,9462.4,9.20K,0.48%
"May 19, 2020",9770.1,9714.8,9877.5,9470.2,5.59K,0.57%
"May 20, 2020",9502.0,9770.1,9840.6,9305.1,9.60K,-2.74%
"May 21, 2020",9059.5,9502.0,9564.0,8821.4,11.34K,-4.66%
"May 22, 2020",9162.4,9059.5,9257.3,8935.5,3.83K,1.14%
"May 23, 2020",9174.6,9162.4,9304.0,9088.6,2.45K,0.13%
"May 24, 2020",8711.5,9174.6,9300.0,8700.0,6.73K,-5.05%
"May 25, 2020",8902.0,8711.5,8960.8,8628.6,5.61K,2.19%
"May 26, 2020",8845.5,8902.0,9013.3,8705.0,3.94K,-0.63%
"May 27, 2020",9210.3,8845.5,9225.0,8822.8,5.46K,4.12%
"May 28, 2020",9589.3,9210.3,9629.6,9121.7,7.63K,4.11%
"May 29, 2020",9426.2,9589.3,9618.5,9352.3,3.88K,-1.70%
"May 30, 2020",9706.4,9426.2,9742.0,9338.0,6.16K,2.97%
"May 31, 2020",9452.1,9706.4,9707.2,9402.6,3.69K,-2.62%
"Jun 01, 2020",10221.0,9452.1,10390.0,9421.8,13.43K,8.13%
"Jun 02, 2020",9530.0,10221.0,10242.0,9197.4,21.47K,-6.76%
"Jun 03, 2020",9672.0,9530.0,9684.0,9400.0,2.66K,1.49%
"Jun 04, 2020",9790.7,9672.0,9882.1,9477.0,4.28K,1.23%
"Jun 05, 2020",9620.5,9790.7,9861.8,9620.5,3.62K,-1.74%
"Jun 06, 2020",9668.4,9620.4,9733.0,9552.6,1.95K,0.50%
"Jun 07, 2020",9746.3,9668.4,9814.0,9402.3,4.71K,0.81%
"Jun 08, 2020",9783.2,9747.1,9800.0,9650.4,2.36K,0.38%
"Jun 09, 2020",9770.8,9784.4,9875.9,9582.1,3.40K,-0.13%
"Jun 10, 2020",9898.8,9771.9,10004.0,9699.3,4.46K,1.31%
"Jun 11, 2020",9272.2,9898.8,9972.8,9088.6,15.78K,-6.33%
"Jun 12, 2020",9468.3,9272.2,9544.0,9246.0,5.05K,2.11%
"Jun 13, 2020",9480.8,9468.3,9498.2,9363.6,1.85K,0.13%
"Jun 14, 2020",9345.4,9480.9,9486.0,9262.0,2.69K,-1.43%
"Jun 15, 2020",9433.9,9344.8,9510.0,8914.9,10.16K,0.95%
"Jun 16, 2020",9534.4,9435.0,9589.9,9388.1,3.44K,1.07%
"Jun 17, 2020",9473.3,9534.4,9566.0,9261.3,3.14K,-0.64%
"Jun 18, 2020",9400.0,9473.3,9496.4,9287.2,1.66K,-0.77%
"Jun 19, 2020",9315.5,9400.0,9439.9,9241.8,2.62K,-0.90%
"Jun 20, 2020",9371.3,9315.5,9401.0,9178.6,1.87K,0.60%
"Jun 21, 2020",9298.1,9371.3,9431.1,9292.1,1.34K,-0.78%
"Jun 22, 2020",9697.7,9298.1,9794.2,9285.2,5.88K,4.30%
"Jun 23, 2020",9635.1,9697.7,9724.0,9594.7,3.42K,-0.65%
"Jun 24, 2020",9312.1,9635.1,9684.1,9222.3,5.52K,-3.35%
"Jun 25, 2020",9257.0,9312.1,9344.0,9012.7,5.55K,-0.59%
"Jun 26, 2020",9173.1,9257.0,9299.0,9054.1,3.69K,-0.91%
"Jun 27, 2020",9015.3,9173.1,9199.5,8857.3,3.37K,-1.72%
"Jun 28, 2020",9127.8,9015.3,9193.2,8949.4,2.11K,1.25%
"Jun 29, 2020",9194.4,9127.8,9242.1,9030.2,3.64K,0.73%
"Jun 30, 2020",9150.6,9194.4,9206.5,9077.1,1.83K,-0.48%
"Jul 01, 2020",9239.9,9150.6,9298.0,9109.5,2.19K,0.98%
"Jul 02, 2020",9100.0,9239.9,9266.1,8950.2,3.79K,-1.51%
"Jul 03, 2020",9073.9,9100.0,9135.5,9058.1,1.09K,-0.29%
"Jul 04, 2020",9147.7,9073.9,9203.5,9060.0,1.13K,0.81%
"Jul 05, 2020",9089.7,9147.7,9152.3,9004.9,2.08K,-0.63%
"Jul 06, 2020",9361.0,9089.7,9361.0,9080.1,4.26K,2.99%
"Jul 07, 2020",9267.5,9361.0,9361.0,9255.1,1.63K,-1.00%
"Jul 08, 2020",9447.0,9267.5,9480.7,9267.5,3.81K,1.94%
"Jul 09, 2020",9248.9,9447.0,9447.0,9215.0,3.71K,-2.10%
"Jul 10, 2020",9305.7,9248.9,9305.7,9161.9,1.42K,0.61%
"Jul 11, 2020",9246.3,9305.7,9305.7,9221.8,0.81K,-0.64%
"Jul 12, 2020",9315.8,9246.3,9315.8,9195.6,1.86K,0.75%
"Jul 13, 2020",9252.0,9315.8,9344.8,9238.1,1.93K,-0.68%
"Jul 14, 2020",9263.4,9252.0,9270.7,9194.8,2.20K,0.12%
"Jul 15, 2020",9210.1,9263.4,9263.4,9195.7,0.90K,-0.58%
"Jul 16, 2020",9149.9,9210.1,9215.7,9092.1,2.87K,-0.65%
"Jul 17, 2020",9167.3,9149.9,9172.0,9128.8,1.06K,0.19%
"Jul 18, 2020",9189.1,9167.3,9200.1,9142.9,1.17K,0.24%
"Jul 19, 2020",9231.2,9189.1,9231.2,9130.5,1.44K,0.46%
"Jul 20, 2020",9179.2,9231.2,9231.2,9169.7,1.40K,-0.56%
"Jul 21, 2020",9402.0,9179.2,9434.0,9179.2,5.40K,2.43%
"Jul 22, 2020",9557.7,9402.0,9557.7,9349.3,4.14K,1.66%
"Jul 23, 2020",9615.0,9557.7,9642.9,9494.6,4.70K,0.60%
"Jul 24, 2020",9559.4,9615.0,9615.0,9505.3,2.26K,-0.58%
"Jul 25, 2020",9714.9,9559.1,9730.5,9559.1,2.56K,1.63%
"Jul 26, 2020",9948.1,9714.9,10008.0,9685.8,8.94K,2.40%
"Jul 27, 2020",11044.0,9946.3,11249.1,9946.3,21.58K,11.02%
"Jul 28, 2020",10932.0,11044.0,11211.8,10761.0,9.88K,-1.01%
"Jul 29, 2020",11117.0,10932.0,11240.0,10929.2,8.82K,1.69%
"Jul 30, 2020",11123.0,11117.0,11180.0,10965.0,4.25K,0.05%
"Jul 31, 2020",11350.0,11123.0,11378.0,11038.0,5.83K,2.04%
"Aug 01, 2020",11804.7,11350.0,11804.7,11307.0,10.57K,4.01%
"Aug 02, 2020",11053.8,11804.7,11917.0,11032.0,13.22K,-6.36%
"Aug 03, 2020",11226.5,11053.8,11389.0,11053.8,4.09K,1.56%
"Aug 04, 2020",11184.0,11226.5,11346.8,11096.0,3.26K,-0.38%
"Aug 05, 2020",11735.8,11184.0,11735.8,11182.0,5.79K,4.93%
"Aug 06, 2020",11759.0,11735.8,11858.0,11649.7,3.90K,0.20%
"Aug 07, 2020",11580.0,11759.0,11845.0,11509.0,5.09K,-1.52%
"Aug 08, 2020",11764.0,11580.0,11772.0,11564.0,1.87K,1.59%
"Aug 09, 2020",11675.7,11764.0,11782.0,11572.0,1.57K,-0.75%
"Aug 10, 2020",11892.0,11675.7,12024.0,11675.7,6.57K,1.85%
"Aug 11, 2020",11379.8,11892.0,11912.0,11278.0,7.11K,-4.31%
"Aug 12, 2020",11591.0,11379.8,11591.0,11257.0,5.82K,1.86%
"Aug 13, 2020",11792.5,11589.0,11792.5,11388.0,5.78K,1.74%
"Aug 14, 2020",11761.0,11792.5,11824.0,11699.0,4.65K,-0.27%
"Aug 15, 2020",11873.4,11761.0,11977.4,11761.0,4.04K,0.96%
"Aug 16, 2020",11925.0,11873.4,11925.0,11781.0,2.71K,0.43%
"Aug 17, 2020",12300.0,11925.0,12415.0,11826.1,10.12K,3.14%
"Aug 18, 2020",11961.8,12300.0,12359.0,11927.2,7.18K,-2.75%
"Aug 19, 2020",11778.0,11961.8,12004.0,11694.6,6.29K,-1.54%
"Aug 20, 2020",11884.0,11778.0,11900.0,11719.0,2.73K,0.90%
"Aug 21, 2020",11531.0,11884.0,11889.0,11531.0,6.10K,-2.97%
"Aug 22, 2020",11685.0,11531.0,11690.7,11449.0,3.46K,1.34%
"Aug 23, 2020",11663.0,11685.0,11692.6,11551.0,1.93K,-0.19%
"Aug 24, 2020",11768.0,11663.0,11817.9,11616.8,1.99K,0.90%
"Aug 25, 2020",11341.0,11768.0,11768.0,11200.0,6.16K,-3.63%
"Aug 26, 2020",11471.0,11341.0,11482.0,11316.0,2.48K,1.15%
"Aug 27, 2020",11343.0,11471.1,11471.1,11254.0,4.81K,-1.12%
"Aug 28, 2020",11545.0,11343.0,11545.0,11343.0,2.02K,1.78%
"Aug 29, 2020",11492.0,11545.0,11587.0,11476.3,1.52K,-0.46%
"Aug 30, 2020",11729.9,11492.0,11729.9,11492.0,2.10K,2.07%
"Aug 31, 2020",11671.0,11729.9,11734.0,11639.1,2.24K,-0.50%
"Sep 01, 2020",11942.0,11671.0,12037.0,11616.0,5.02K,2.32%
"Sep 02, 2020",11408.0,11942.0,11942.0,11334.0,6.19K,-4.47%
"Sep 03, 2020",10170.0,11408.0,11408.0,10011.0,15.88K,-10.85%
"Sep 04, 2020",10484.7,10170.0,10593.0,10170.0,13.59K,3.09%
"Sep 05, 2020",10197.0,10484.7,10517.7,10046.2,8.51K,-2.74%
"Sep 06, 2020",10276.0,10196.9,10325.0,10122.0,2.76K,0.77%
"Sep 07, 2020",10397.0,10276.0,10397.0,9964.1,6.30K,1.18%
"Sep 08, 2020",10149.8,10397.0,10397.0,10007.0,6.76K,-2.38%
"Sep 09, 2020",10240.0,10149.8,10324.0,10030.0,2.41K,0.89%
"Sep 10, 2020",10355.0,10240.0,10407.0,10240.0,3.55K,1.12%
"Sep 11, 2020",10405.0,10355.0,10405.0,10220.0,2.47K,0.48%
"Sep 12, 2020",10458.0,10405.0,10463.5,10352.0,1.43K,0.51%
"Sep 13, 2020",10331.0,10458.0,10560.0,10244.0,4.04K,-1.21%
"Sep 14, 2020",10686.0,10331.0,10754.0,10331.0,3.68K,3.44%
"Sep 15, 2020",10797.0,10690.0,10899.9,10690.0,4.99K,1.04%
"Sep 16, 2020",10971.3,10797.0,11091.0,10690.9,4.80K,1.61%
"Sep 17, 2020",10959.0,10971.3,11040.4,10812.7,2.51K,-0.11%
"Sep 18, 2020",10957.2,10959.0,11022.0,10868.0,2.26K,-0.02%
"Sep 19, 2020",11099.0,10957.2,11127.0,10957.2,2.47K,1.29%
"Sep 20, 2020",10934.5,11099.0,11099.0,10848.2,1.82K,-1.48%
"Sep 21, 2020",10434.0,10934.5,10980.9,10434.0,6.01K,-4.58%
"Sep 22, 2020",10549.0,10435.0,10589.0,10435.0,2.41K,1.10%
"Sep 23, 2020",10263.0,10549.0,10549.0,10255.0,3.09K,-2.71%
